# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_truncation	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_upstream_gene_variant
IV00_00049367	IV00_00049367	IV00_00049367-RA	protein_coding	0	0	0	41	0	0	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	28
IV00_00049368	IV00_00049368	IV00_00049368-RA	protein_coding	1	0	1	22	0	0	0	1	0	0	0	12	0	1	1	0	0	0	1	0	0	0	0	9
IV00_00049369	IV00_00049369	IV00_00049369-RA	protein_coding	3	0	0	44	0	0	0	0	0	0	0	12	0	3	7	0	0	0	0	0	0	0	0	25
IV00_00049370	IV00_00049370	IV00_00049370-RA	protein_coding	1	0	1	100	7	0	0	0	0	0	1	38	0	1	29	0	0	0	1	0	0	0	0	26
IV00_00049371	IV00_00049371	IV00_00049371-RA	protein_coding	4	1	0	81	0	0	0	0	0	0	0	13	0	3	57	0	0	1	2	0	0	0	0	13
IV00_00049372	IV00_00049372	IV00_00049372-RA	protein_coding	0	0	0	73	0	0	0	0	0	0	0	20	0	0	4	0	0	0	0	0	0	0	0	49
IV00_00049373	IV00_00049373	IV00_00049373-RA	protein_coding	2	0	0	56	0	0	0	0	0	0	0	23	0	1	4	0	0	1	0	0	0	0	0	30
IV00_00049374	IV00_00049374	IV00_00049374-RA	protein_coding	3	0	0	68	0	0	0	0	0	0	0	26	0	3	15	0	0	0	0	0	0	0	0	27
IV00_00049377	IV00_00049377	IV00_00049377-RA	protein_coding	7	1	1	94	6	0	0	0	1	0	0	46	0	7	24	0	0	0	1	0	0	0	0	19
IV00_00049378	IV00_00049378	IV00_00049378-RA	protein_coding	27	0	4	72	0	0	0	2	1	1	1	24	0	26	24	0	0	0	0	0	0	1	0	24
IV00_00049379	IV00_00049379	IV00_00049379-RA	protein_coding	2	0	2	58	0	0	0	0	0	2	0	20	0	2	2	0	0	0	0	0	0	0	0	36
IV00_00049380	IV00_00049380	IV00_00049380-RA	protein_coding	2	0	1	57	3	0	0	0	1	0	0	14	0	2	19	0	0	0	0	0	0	0	0	21
IV00_00049382	IV00_00049382	IV00_00049382-RA	protein_coding	0	0	0	78	10	0	0	0	0	0	0	36	0	0	10	0	0	0	0	0	0	0	0	22
IV00_00049384	IV00_00049384	IV00_00049384-RA	protein_coding	9	0	1	85	0	0	0	0	0	1	0	27	0	9	27	0	0	0	0	0	0	0	0	31
IV00_00049387	IV00_00049387	IV00_00049387-RA	protein_coding	13	0	3	59	0	0	0	2	0	1	0	35	0	13	3	0	0	0	0	0	0	3	0	21
IV00_00049389	IV00_00049389	IV00_00049389-RA	protein_coding	3	0	1	75	0	0	0	0	1	0	0	23	0	3	21	0	0	0	0	0	0	0	0	31
IV00_00049390	IV00_00049390	IV00_00049390-RA	protein_coding	1	0	0	58	0	0	0	0	0	0	0	18	0	1	1	0	0	0	0	0	0	0	0	39
IV00_00049391	IV00_00049391	IV00_00049391-RA	protein_coding	5	3	1	97	1	0	0	0	0	1	0	17	0	5	57	0	0	0	4	0	0	1	0	25
IV00_00049392	IV00_00049392	IV00_00049392-RA	protein_coding	1	0	3	61	0	0	0	0	1	2	0	20	0	1	24	0	0	0	0	0	0	0	0	17
IV00_00049394	IV00_00049394	IV00_00049394-RA	protein_coding	6	0	0	65	0	0	0	0	0	0	0	28	0	6	15	0	0	0	0	0	0	2	0	22
IV00_00049395	IV00_00049395	IV00_00049395-RA	protein_coding	17	0	5	138	0	0	0	0	2	2	1	16	0	17	87	0	0	0	0	0	0	0	0	35
IV00_00049397	IV00_00049397	IV00_00049397-RA	protein_coding	0	0	0	59	0	0	0	0	0	0	0	26	0	0	12	0	0	0	0	0	0	0	0	21
IV00_00049398	IV00_00049398	IV00_00049398-RA	protein_coding	9	0	0	66	0	0	0	0	1	0	1	42	0	6	9	0	1	0	1	0	3	1	0	16
IV00_00049400	IV00_00049400	IV00_00049400-RA	protein_coding	10	0	0	81	0	0	0	0	0	0	0	46	0	10	0	0	0	0	0	0	0	0	0	35
IV00_00049401	IV00_00049401	IV00_00049401-RA	protein_coding	1	0	0	67	0	0	0	0	0	0	0	21	0	1	33	0	0	0	0	0	0	0	0	13
IV00_00049403	IV00_00049403	IV00_00049403-RA	protein_coding	5	0	1	25	0	0	0	0	0	1	0	25	0	5	0	0	0	0	0	0	0	1	0	0
IV00_00049404	IV00_00049404	IV00_00049404-RA	protein_coding	6	0	0	42	0	0	0	0	0	1	0	14	0	5	8	0	0	1	1	0	0	1	0	21
IV00_00049406	IV00_00049406	IV00_00049406-RA	protein_coding	0	0	0	35	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	14
IV00_00049407	IV00_00049407	IV00_00049407-RA	protein_coding	6	0	0	67	0	0	0	0	0	0	0	22	0	5	11	0	0	1	0	0	0	1	0	35
IV00_00049408	IV00_00049408	IV00_00049408-RA	protein_coding	0	0	0	68	4	0	1	0	0	0	0	35	0	0	6	0	0	0	0	0	0	0	0	22
IV00_00049409	IV00_00049409	IV00_00049409-RA	protein_coding	7	2	0	81	0	0	0	0	0	0	0	40	0	7	13	0	3	0	5	0	0	0	0	33
IV00_00049414	IV00_00049414	IV00_00049414-RA	protein_coding	11	0	0	77	8	0	0	0	0	0	0	18	0	10	20	0	1	1	2	0	0	0	0	33
IV00_00049416	IV00_00049416	IV00_00049416-RA	protein_coding	0	0	0	50	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	20
IV00_00049417	IV00_00049417	IV00_00049417-RA	protein_coding	6	0	1	50	0	0	0	1	0	0	0	18	0	6	7	0	0	0	0	0	0	0	0	25
IV00_00049418	IV00_00049418	IV00_00049418-RA	protein_coding	5	0	0	46	0	0	0	0	0	0	0	17	0	5	7	0	0	0	0	0	0	0	0	22
IV00_00049419	IV00_00049419	IV00_00049419-RA	protein_coding	1	0	0	55	5	0	0	0	0	1	0	12	0	0	15	0	1	0	1	0	0	1	0	24
IV00_00049421	IV00_00049421	IV00_00049421-RA	protein_coding	1	0	1	81	0	0	0	1	0	0	0	24	0	0	26	0	1	0	1	0	0	0	0	32
IV00_00049423	IV00_00049423	IV00_00049423-RA	protein_coding	7	0	2	41	0	0	0	0	1	1	0	22	0	7	5	0	0	0	0	0	0	0	0	14
IV00_00049425	IV00_00049425	IV00_00049425-RA	protein_coding	3	0	0	43	0	0	0	0	0	0	0	23	0	2	7	0	1	0	1	0	0	0	0	14
IV00_00049428	IV00_00049428	IV00_00049428-RA	protein_coding	1	1	0	36	0	0	0	0	0	0	0	22	0	1	14	0	0	0	1	0	0	0	0	1
IV00_00049435	IV00_00049435	IV00_00049435-RA	protein_coding	0	0	0	22	0	0	0	0	0	0	0	7	0	0	11	0	0	0	0	0	0	0	0	4
IV00_00049437	IV00_00049437	IV00_00049437-RA	protein_coding	0	0	0	27	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	17
IV00_00049440	IV00_00049440	IV00_00049440-RA	protein_coding	1	0	0	25	1	0	0	0	0	0	1	12	0	0	11	0	0	0	0	0	1	0	0	1
IV00_00049443	IV00_00049443	IV00_00049443-RA	protein_coding	0	0	0	46	0	0	0	0	0	0	0	14	0	0	9	0	0	0	0	0	0	0	0	23
IV00_00049446	IV00_00049446	IV00_00049446-RA	protein_coding	1	0	0	40	0	0	0	0	0	0	0	15	0	1	15	0	0	1	1	0	0	0	0	11
IV00_00049447	IV00_00049447	IV00_00049447-RA	protein_coding	0	0	0	39	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	0	23
IV00_00049449	IV00_00049449	IV00_00049449-RA	protein_coding	0	0	0	43	0	0	0	0	0	0	0	15	0	0	11	0	0	0	0	0	0	0	0	17
IV00_00049450	IV00_00049450	IV00_00049450-RA	protein_coding	1	0	0	75	1	0	0	0	0	0	0	11	0	1	40	0	0	0	0	0	0	0	0	23
IV00_00049452	IV00_00049452	IV00_00049452-RA	protein_coding	1	1	0	122	0	0	0	0	0	0	0	25	0	1	80	0	0	0	1	0	1	0	0	18
IV00_00049455	IV00_00049455	IV00_00049455-RA	protein_coding	0	0	0	54	0	0	0	0	0	0	0	25	0	0	10	0	0	0	0	0	0	0	0	19
IV00_00049457	IV00_00049457	IV00_00049457-RA	protein_coding	0	0	0	62	0	0	0	0	0	0	0	27	0	0	11	0	0	0	0	0	0	0	0	24
IV00_00049461	IV00_00049461	IV00_00049461-RA	protein_coding	0	0	0	39	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	18
IV00_00049470	IV00_00049470	IV00_00049470-RA	protein_coding	1	1	2	85	0	0	0	0	0	2	0	23	0	1	35	0	0	0	1	0	0	0	0	28
IV00_00049475	IV00_00049475	IV00_00049475-RA	protein_coding	0	0	0	114	3	0	0	0	0	0	0	28	0	0	60	0	0	0	0	0	0	0	0	23
IV00_00049476	IV00_00049476	IV00_00049476-RA	protein_coding	0	0	0	43	0	0	0	0	0	0	0	18	0	0	4	0	0	0	0	0	0	0	0	21
IV00_00049477	IV00_00049477	IV00_00049477-RA	protein_coding	0	0	0	51	0	0	0	0	0	0	0	21	0	0	14	0	0	0	0	0	0	0	0	16
IV00_00049478	IV00_00049478	IV00_00049478-RA	protein_coding	0	0	0	70	3	0	0	0	0	0	0	29	0	0	10	0	0	0	0	0	0	0	0	28
IV00_00049479	IV00_00049479	IV00_00049479-RA	protein_coding	1	0	2	47	0	0	0	2	0	0	0	28	0	1	0	0	0	0	0	0	0	0	0	19
IV00_00049482	IV00_00049482	IV00_00049482-RA	protein_coding	0	1	0	108	0	0	0	0	0	0	0	48	0	0	23	0	0	0	1	0	0	0	0	38
IV00_00049483	IV00_00049483	IV00_00049483-RA	protein_coding	0	0	0	91	0	0	0	0	0	0	0	49	0	0	15	0	0	0	0	0	0	0	0	27
IV00_00049484	IV00_00049484	IV00_00049484-RA	protein_coding	0	0	0	55	0	0	0	0	0	0	0	28	0	0	12	0	0	0	0	0	0	0	0	15
IV00_00049485	IV00_00049485	IV00_00049485-RA	protein_coding	0	0	0	63	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	15
IV00_00049486	IV00_00049486	IV00_00049486-RA	protein_coding	1	0	5	111	0	0	0	1	4	0	0	31	0	1	44	0	0	0	0	0	0	0	0	36
IV00_00049487	IV00_00049487	IV00_00049487-RA	protein_coding	2	0	0	84	0	0	0	0	0	0	0	33	0	2	27	0	0	0	0	0	0	0	0	24
IV00_00049488	IV00_00049488	IV00_00049488-RA	protein_coding	0	0	0	79	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	57
IV00_00049489	IV00_00049489	IV00_00049489-RA	protein_coding	2	0	1	100	0	0	0	0	0	0	1	18	0	2	31	0	0	0	0	0	0	0	0	51
IV00_00049491	IV00_00049491	IV00_00049491-RA	protein_coding	0	1	0	89	0	0	0	0	0	0	0	10	0	0	31	0	0	0	1	0	0	0	0	49
IV00_00049496	IV00_00049496	IV00_00049496-RA	protein_coding	14	1	4	65	0	0	0	0	0	3	1	35	0	14	1	0	0	0	1	0	0	0	0	30
IV00_00049538	IV00_00049538	IV00_00049538-RA	protein_coding	7	2	1	149	1	0	0	1	0	0	1	48	0	6	55	0	0	0	2	5	0	0	0	47
IV00_00049539	IV00_00049539	IV00_00049539-RA	protein_coding	0	0	0	36	0	0	0	0	0	0	0	17	0	0	3	0	0	0	0	0	0	0	0	16
IV00_00049540	IV00_00049540	IV00_00049540-RA	protein_coding	0	0	0	164	5	0	0	0	0	0	0	50	0	0	66	0	0	0	0	0	0	0	0	43
IV00_00049541	IV00_00049541	IV00_00049541-RA	protein_coding	0	2	0	81	0	0	0	0	0	0	0	27	0	0	13	0	0	0	2	0	0	0	0	43
IV00_00049542	IV00_00049542	IV00_00049542-RA	protein_coding	2	0	0	78	0	0	0	0	0	0	0	41	0	2	8	0	0	0	0	0	1	0	0	29
IV00_00049543	IV00_00049543	IV00_00049543-RA	protein_coding	0	0	0	67	0	0	0	0	0	0	0	19	0	0	3	0	0	0	0	0	0	0	0	45
IV00_00049544	IV00_00049544	IV00_00049544-RA	protein_coding	1	1	5	64	0	0	0	2	3	0	0	15	0	1	27	0	0	0	1	0	0	0	0	23
IV00_00049548	IV00_00049548	IV00_00049548-RA	protein_coding	0	0	0	47	0	0	0	0	0	0	0	16	0	0	9	0	0	0	0	0	0	0	0	22
IV00_00049550	IV00_00049550	IV00_00049550-RA	protein_coding	0	0	0	105	0	0	0	0	0	0	0	30	0	0	46	0	0	0	0	0	0	0	0	29
IV00_00049551	IV00_00049551	IV00_00049551-RA	protein_coding	3	2	4	101	0	0	0	0	1	2	1	29	0	3	33	0	0	0	2	0	0	0	0	41
IV00_00049552	IV00_00049552	IV00_00049552-RA	protein_coding	0	0	0	107	0	0	0	0	0	0	0	50	0	0	19	0	0	0	0	0	0	0	0	38
IV00_00049554	IV00_00049554	IV00_00049554-RA	protein_coding	1	0	0	88	0	0	0	0	0	0	0	47	0	1	28	0	0	0	0	0	0	0	0	13
IV00_00049557	IV00_00049557	IV00_00049557-RA	protein_coding	0	0	0	80	0	0	0	0	0	0	0	22	0	0	24	0	0	0	0	0	0	0	0	34
IV00_00049561	IV00_00049561	IV00_00049561-RA	protein_coding	0	1	0	67	0	0	0	0	0	0	0	14	0	0	38	0	0	0	1	0	0	0	0	16
IV00_00049568	IV00_00049568	IV00_00049568-RA	protein_coding	1	0	0	79	0	0	0	0	0	0	0	49	0	1	4	0	0	0	0	0	0	0	0	26
IV00_00049570	IV00_00049570	IV00_00049570-RA	protein_coding	3	2	1	138	0	0	0	0	1	0	0	42	0	2	59	0	0	1	2	0	0	0	0	40
IV00_00049571	IV00_00049571	IV00_00049571-RA	protein_coding	0	1	0	73	0	0	0	0	0	0	0	31	0	0	34	0	0	0	1	0	0	0	0	9
IV00_00049573	IV00_00049573	IV00_00049573-RA	protein_coding	2	0	1	74	0	0	0	0	0	1	0	19	0	2	26	0	0	0	0	0	0	0	0	29
IV00_00049576	IV00_00049576	IV00_00049576-RA	protein_coding	3	0	0	65	0	0	0	0	0	0	0	31	0	3	4	0	0	0	0	2	0	0	0	30
IV00_00049577	IV00_00049577	IV00_00049577-RA	protein_coding	0	0	0	66	2	0	0	0	0	0	0	25	0	0	10	0	0	0	0	0	0	0	0	29
IV00_00049578	IV00_00049578	IV00_00049578-RA	protein_coding	0	1	0	67	0	0	0	0	0	0	0	25	0	0	26	0	0	0	1	0	0	0	0	17
IV00_00049582	IV00_00049582	IV00_00049582-RA	protein_coding	0	0	0	100	0	0	0	0	0	0	0	35	0	0	24	0	0	0	0	0	0	0	0	41
IV00_00049583	IV00_00049583	IV00_00049583-RA	protein_coding	3	0	1	35	0	0	0	1	0	0	0	11	0	3	5	0	0	0	0	0	0	0	0	19
IV00_00049586	IV00_00049586	IV00_00049586-RA	protein_coding	1	0	0	96	0	0	0	0	0	0	0	22	0	1	29	0	0	0	0	0	0	0	0	45
IV00_00049587	IV00_00049587	IV00_00049587-RA	protein_coding	0	0	0	64	1	0	0	0	0	0	0	33	0	0	8	0	0	0	0	0	0	0	0	22
IV00_00049590	IV00_00049590	IV00_00049590-RA	protein_coding	5	0	6	54	0	0	0	1	1	2	2	24	0	5	11	0	0	0	0	0	0	0	0	19
IV00_00049626	IV00_00049626	IV00_00049626-RA	protein_coding	10	1	1	104	0	0	0	0	1	0	0	54	0	10	2	0	0	1	2	0	0	0	0	50
IV00_00049627	IV00_00049627	IV00_00049627-RA	protein_coding	0	2	0	187	0	0	0	0	0	0	0	73	0	0	49	0	0	0	2	0	0	0	0	67
IV00_00049630	IV00_00049630	IV00_00049630-RA	protein_coding	2	0	0	63	0	0	0	0	0	0	0	39	0	2	13	0	0	0	0	0	2	0	0	11
IV00_00049631	IV00_00049631	IV00_00049631-RA	protein_coding	0	0	0	52	0	0	0	0	0	0	0	15	0	0	8	0	0	0	0	0	0	0	0	29
IV00_00049632	IV00_00049632	IV00_00049632-RA	protein_coding	3	0	0	112	0	0	0	0	0	0	0	17	0	3	34	0	0	0	0	1	0	0	0	61
IV00_00049634	IV00_00049634	IV00_00049634-RA	protein_coding	0	2	0	133	0	0	0	0	0	0	0	45	0	0	45	0	0	0	2	0	0	0	0	45
IV00_00049636	IV00_00049636	IV00_00049636-RA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
IV00_00049644	IV00_00049644	IV00_00049644-RA	protein_coding	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
IV00_00049645	IV00_00049645	IV00_00049645-RA	protein_coding	2	0	3	46	0	0	0	1	2	0	0	45	0	2	1	0	0	0	0	0	0	0	0	0
IV00_00049647	IV00_00049647	IV00_00049647-RA	protein_coding	5	2	1	311	0	0	0	0	0	1	0	57	0	5	213	0	0	0	2	0	0	0	0	43
IV00_00049649	IV00_00049649	IV00_00049649-RA	protein_coding	3	3	2	174	0	0	0	0	0	0	2	34	0	2	123	0	0	1	4	0	0	0	0	21
IV00_00049783	IV00_00049783	IV00_00049783-RA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
IV00_00049785	IV00_00049785	IV00_00049785-RA	protein_coding	1	0	0	31	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	0	0	0	0	13
IV00_00049788	IV00_00049788	IV00_00049788-RA	protein_coding	4	0	0	240	0	0	0	0	0	0	0	51	0	4	131	0	0	0	0	0	1	0	0	58
IV00_00049806	IV00_00049806	IV00_00049806-RA	protein_coding	2	0	0	32	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	1	0	0	25
IV00_00049807	IV00_00049807	IV00_00049807-RA	protein_coding	7	0	0	140	0	0	0	0	0	0	0	35	0	6	72	0	0	1	0	0	0	0	0	34
IV00_00049808	IV00_00049808	IV00_00049808-RA	protein_coding	8	0	1	123	2	0	0	0	0	0	2	37	0	6	34	0	1	0	4	0	0	3	0	51
IV00_00049810	IV00_00049810	IV00_00049810-RA	protein_coding	15	0	1	76	0	0	0	0	0	1	0	24	0	15	34	0	0	0	0	0	0	2	0	18
IV00_00049812	IV00_00049812	IV00_00049812-RA	protein_coding	9	0	0	44	0	0	0	0	0	0	0	20	0	9	3	0	0	0	0	0	0	0	0	21
IV00_00049813	IV00_00049813	IV00_00049813-RA	protein_coding	8	0	2	34	0	0	0	1	0	0	1	0	0	7	25	0	1	1	1	0	0	0	0	11
IV00_00049815	IV00_00049815	IV00_00049815-RA	protein_coding	2	1	0	35	0	0	0	1	0	0	0	2	0	1	22	0	0	1	2	0	0	0	0	13
IV00_00049816	IV00_00049816	IV00_00049816-RA	protein_coding	31	0	4	187	0	0	0	0	4	3	0	12	0	24	148	0	2	3	6	0	2	2	0	32
IV00_00049821	IV00_00049821	IV00_00049821-RA	protein_coding	5	1	0	61	9	0	1	0	0	0	0	33	0	4	4	0	1	0	3	0	0	0	0	16
IV00_00049824	IV00_00049824	IV00_00049824-RA	protein_coding	3	0	0	140	3	0	0	0	0	0	0	50	0	3	57	0	0	0	0	0	0	0	0	30
IV00_00049825	IV00_00049825	IV00_00049825-RA	protein_coding	2	0	0	78	0	0	0	0	0	0	0	40	0	1	9	0	1	0	0	0	0	0	0	30
IV00_00049827	IV00_00049827	IV00_00049827-RA	protein_coding	5	0	1	36	0	0	0	0	0	1	0	14	0	5	9	0	0	0	0	0	1	0	0	13
IV00_00049828	IV00_00049828	IV00_00049828-RA	protein_coding	0	0	0	31	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	13
IV00_00049830	IV00_00049830	IV00_00049830-RA	protein_coding	8	0	0	52	0	0	0	0	0	0	0	24	0	8	0	0	0	0	0	0	0	0	0	28
IV00_00049834	IV00_00049834	IV00_00049834-RA	protein_coding	10	1	2	96	0	0	6	0	0	0	3	35	0	9	26	0	0	0	1	0	0	2	0	29
IV00_00049835	IV00_00049835	IV00_00049835-RA	protein_coding	5	1	1	80	0	0	0	0	0	1	0	33	0	5	28	0	0	0	1	0	0	0	0	20
IV00_00049836	IV00_00049836	IV00_00049836-RA	protein_coding	4	0	2	59	0	0	0	2	0	0	0	31	0	4	10	0	0	0	0	0	0	0	0	18
IV00_00049837	IV00_00049837	IV00_00049837-RA	protein_coding	2	0	0	88	0	0	0	0	0	0	0	43	0	2	6	0	1	0	1	0	0	0	0	40
IV00_00049838	IV00_00049838	IV00_00049838-RA	protein_coding	8	1	1	58	0	0	0	1	0	1	0	34	0	7	1	0	0	0	1	0	1	1	0	24
IV00_00049839	IV00_00049839	IV00_00049839-RA	protein_coding	6	0	1	91	4	0	0	0	0	1	0	38	0	5	4	0	0	1	0	0	0	0	0	46
IV00_00049842	IV00_00049842	IV00_00049842-RA	protein_coding	3	0	0	110	0	0	0	0	0	0	0	39	0	3	29	0	0	0	0	0	0	0	0	42
IV00_00049844	IV00_00049844	IV00_00049844-RA	protein_coding	2	2	0	103	3	0	0	0	0	0	0	37	0	2	29	0	0	0	3	0	0	0	0	36
IV00_00049845	IV00_00049845	IV00_00049845-RA	protein_coding	12	1	1	131	0	0	0	0	1	0	0	39	0	11	61	0	1	2	6	0	0	0	0	35
IV00_00049846	IV00_00049846	IV00_00049846-RA	protein_coding	3	0	0	73	0	0	0	0	0	0	0	20	0	3	16	0	0	0	0	0	0	0	0	37
IV00_00049848	IV00_00049848	IV00_00049848-RA	protein_coding	9	0	2	82	0	0	0	1	1	0	0	17	0	9	29	0	0	0	0	0	0	0	0	36
IV00_00049850	IV00_00049850	IV00_00049850-RA	protein_coding	3	0	0	54	0	0	0	0	0	0	0	15	0	3	8	0	0	0	0	0	0	0	0	31
IV00_00049852	IV00_00049852	IV00_00049852-RA	protein_coding	14	0	3	84	0	0	0	1	0	0	2	24	0	14	15	0	0	0	0	0	0	1	0	45
IV00_00049855	IV00_00049855	IV00_00049855-RA	protein_coding	1	0	0	61	0	0	0	0	0	0	0	30	0	1	21	0	0	0	0	0	0	0	0	10
IV00_00049856	IV00_00049856	IV00_00049856-RA	protein_coding	2	1	0	49	2	0	0	0	0	0	0	7	0	2	7	0	0	1	2	0	0	0	0	35
IV00_00049857	IV00_00049857	IV00_00049857-RA	protein_coding	8	1	0	62	0	0	0	0	0	2	0	12	0	6	21	0	1	1	3	0	1	0	0	32
IV00_00049858	IV00_00049858	IV00_00049858-RA	protein_coding	5	0	3	36	0	0	0	2	0	1	0	12	0	5	0	0	0	0	0	0	0	0	0	24
IV00_00049859	IV00_00049859	IV00_00049859-RA	protein_coding	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
IV00_00049898	IV00_00049898	IV00_00049898-RA	protein_coding	1	0	1	36	0	0	0	0	1	0	0	14	0	1	0	0	0	0	0	0	0	0	0	22
IV00_00049902	IV00_00049902	IV00_00049902-RA	protein_coding	0	0	0	50	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	30
IV00_00049904	IV00_00049904	IV00_00049904-RA	protein_coding	4	0	0	38	0	0	0	0	1	0	0	7	0	3	13	0	0	0	0	0	1	0	0	18
IV00_00049906	IV00_00049906	IV00_00049906-RA	protein_coding	1	0	2	49	0	0	0	0	2	0	0	24	0	1	12	0	0	0	0	0	0	1	0	13
IV00_00049909	IV00_00049909	IV00_00049909-RA	protein_coding	2	0	0	29	10	0	0	0	0	0	0	9	0	2	2	0	0	0	0	0	0	0	0	8
IV00_00049911	IV00_00049911	IV00_00049911-RA	protein_coding	5	0	1	60	3	0	2	0	1	0	1	14	0	4	32	0	0	0	0	0	1	1	0	9
IV00_00049912	IV00_00049912	IV00_00049912-RA	protein_coding	1	0	1	51	18	0	0	1	0	0	0	10	0	0	10	0	0	1	0	0	0	0	0	14
IV00_00049912	IV00_00049912	IV00_00049912-RB	protein_coding	0	0	0	45	18	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	16
IV00_00049915	IV00_00049915	IV00_00049915-RA	protein_coding	2	0	2	54	0	0	0	0	0	1	1	19	0	2	22	0	0	0	0	0	1	0	0	13
IV00_00049916	IV00_00049916	IV00_00049916-RA	protein_coding	0	0	1	53	0	0	0	1	0	0	0	35	0	0	7	0	0	0	0	0	0	0	0	11
IV00_00049918	IV00_00049918	IV00_00049918-RA	protein_coding	5	0	1	65	0	0	0	1	1	0	0	6	0	4	38	0	0	1	1	0	0	1	0	22
IV00_00049920	IV00_00049920	IV00_00049920-RA	protein_coding	0	0	0	31	0	0	0	0	0	0	0	19	0	0	2	0	0	0	0	0	0	0	0	10
IV00_00049922	IV00_00049922	IV00_00049922-RA	protein_coding	6	1	2	97	0	0	0	1	1	0	0	9	0	6	73	0	0	0	1	0	0	0	0	16
IV00_00050002	IV00_00050002	IV00_00050002-RA	protein_coding	4	1	0	69	0	0	0	0	0	0	0	48	0	4	22	0	0	0	1	0	0	0	0	0
IV00_00050006	IV00_00050006	IV00_00050006-RA	protein_coding	0	0	0	31	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	8
IV00_00050007	IV00_00050007	IV00_00050007-RA	protein_coding	4	1	0	42	0	0	0	0	0	0	0	20	0	4	22	0	0	0	1	0	0	0	0	1
IV00_00050015	IV00_00050015	IV00_00050015-RA	protein_coding	0	0	0	21	0	0	0	0	0	0	0	3	0	0	18	0	0	0	0	0	0	0	0	0
IV00_00050021	IV00_00050021	IV00_00050021-RA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
IV00_00050023	IV00_00050023	IV00_00050023-RA	protein_coding	0	0	0	12	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	10
IV00_00050024	IV00_00050024	IV00_00050024-RA	protein_coding	0	0	0	19	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	17
IV00_00050025	IV00_00050025	IV00_00050025-RA	protein_coding	2	0	0	65	4	0	0	0	0	0	0	20	0	2	13	0	0	0	0	0	0	0	0	28
IV00_00050027	IV00_00050027	IV00_00050027-RA	protein_coding	1	0	0	92	0	0	0	0	0	0	0	21	0	1	45	0	0	0	0	0	0	0	0	26
IV00_00050034	IV00_00050034	IV00_00050034-RA	protein_coding	5	0	0	83	0	0	0	0	0	0	0	8	0	5	53	0	0	0	0	0	0	0	0	22
IV00_00050034	IV00_00050034	IV00_00050034-RB	protein_coding	3	0	1	198	5	0	0	1	0	0	0	8	0	3	155	0	0	0	0	0	1	0	0	30
IV00_00050038	IV00_00050038	IV00_00050038-RA	protein_coding	1	1	0	65	0	0	0	0	0	0	0	39	0	1	5	0	0	0	1	0	0	0	0	22
IV00_00050045	IV00_00050045	IV00_00050045-RA	protein_coding	3	0	4	34	2	0	0	1	0	2	1	7	0	3	10	0	1	0	1	0	0	0	0	16
IV00_00050048	IV00_00050048	IV00_00050048-RA	protein_coding	3	0	0	118	3	0	0	0	0	0	0	37	0	3	59	0	0	0	0	0	0	1	0	19
